0.130000,0.164129
0.131000,0.165535
0.132000,0.166942
0.133000,0.168352
0.134000,0.169763
0.135000,0.171176
0.136000,0.172590
0.137000,0.174007
0.138000,0.175425
0.139000,0.176844
0.140000,0.178266
0.141000,0.179689
0.142000,0.181113
0.143000,0.182540
0.144000,0.183968
0.145000,0.185398
0.146000,0.186829
0.147000,0.188262
0.148000,0.189697
0.149000,0.191133
0.150000,0.192571
0.151000,0.194011
0.152000,0.195452
0.153000,0.196895
0.154000,0.198340
0.155000,0.199786
0.156000,0.201234
0.157000,0.202683
0.158000,0.204134
0.159000,0.205587
0.160000,0.207041
0.161000,0.208497
0.162000,0.209954
0.163000,0.211413
0.164000,0.212874
0.165000,0.214336
0.166000,0.215800
0.167000,0.217265
0.168000,0.218732
0.169000,0.220200
0.170000,0.221670
0.171000,0.223142
0.172000,0.224615
0.173000,0.226090
0.174000,0.227566
0.175000,0.229044
0.176000,0.230523
0.177000,0.232004
0.178000,0.233487
0.179000,0.234971
0.180000,0.236456
0.181000,0.237943
0.182000,0.239432
0.183000,0.240922
0.184000,0.242413
0.185000,0.243906
0.186000,0.245401
0.187000,0.246897
0.188000,0.248395
0.189000,0.249894
0.190000,0.251395
0.191000,0.252897
0.192000,0.254400
0.193000,0.255906
0.194000,0.257412
0.195000,0.258920
0.196000,0.260430
0.197000,0.261941
0.198000,0.263453
0.199000,0.264967
0.200000,0.266483
0.201000,0.268000
0.202000,0.269518
0.203000,0.271038
0.204000,0.272560
0.205000,0.274082
0.206000,0.275607
0.207000,0.277132
0.208000,0.278659
0.209000,0.280188
0.210000,0.281718
0.211000,0.283250
0.212000,0.284783
0.213000,0.286317
0.214000,0.287853
0.215000,0.289390
0.216000,0.290929
0.217000,0.292469
0.218000,0.294010
0.219000,0.295553
0.220000,0.297097
0.221000,0.298643
0.222000,0.300190
0.223000,0.301739
0.224000,0.303289
0.225000,0.304840
0.226000,0.306393
0.227000,0.307948
0.228000,0.309503
0.229000,0.311060
0.230000,0.312619
0.231000,0.314178
0.232000,0.315740
0.233000,0.317302
0.234000,0.318866
0.235000,0.320432
0.236000,0.321998
0.237000,0.323567
0.238000,0.325136
0.239000,0.326707
0.240000,0.328279
0.241000,0.329853
0.242000,0.331428
0.243000,0.333004
0.244000,0.334582
0.245000,0.336161
0.246000,0.337742
0.247000,0.339323
0.248000,0.340907
0.249000,0.342491
0.250000,0.344077
0.251000,0.345664
0.252000,0.347253
0.253000,0.348843
0.254000,0.350434
0.255000,0.352027
0.256000,0.353621
0.257000,0.355216
0.258000,0.356813
0.259000,0.358411
0.260000,0.360010
0.261000,0.361611
0.262000,0.363213
0.263000,0.364816
0.264000,0.366421
0.265000,0.368027
0.266000,0.369634
0.267000,0.371243
0.268000,0.372853
0.269000,0.374464
0.270000,0.376077
0.271000,0.377691
0.272000,0.379306
0.273000,0.380922
0.274000,0.382540
0.275000,0.384159
0.276000,0.385780
0.277000,0.387401
0.278000,0.389025
0.279000,0.390649
0.280000,0.392275
0.281000,0.393902
0.282000,0.395530
0.283000,0.397159
0.284000,0.398790
0.285000,0.400422
0.286000,0.402056
0.287000,0.403691
0.288000,0.405327
0.289000,0.406964
0.290000,0.408602
0.291000,0.410242
0.292000,0.411883
0.293000,0.413526
0.294000,0.415170
0.295000,0.416815
0.296000,0.418461
0.297000,0.420108
0.298000,0.421757
0.299000,0.423407
0.300000,0.425058
0.301000,0.426711
0.302000,0.428365
0.303000,0.430020
0.304000,0.431676
0.305000,0.433334
0.306000,0.434993
0.307000,0.436653
0.308000,0.438315
0.309000,0.439977
0.310000,0.441641
0.311000,0.443306
0.312000,0.444973
0.313000,0.446641
0.314000,0.448309
0.315000,0.449980
0.316000,0.451651
0.317000,0.453324
0.318000,0.454998
0.319000,0.456673
0.320000,0.458349
0.321000,0.460027
0.322000,0.461706
0.323000,0.463386
0.324000,0.465067
0.325000,0.466750
0.326000,0.468434
0.327000,0.470119
0.328000,0.471805
0.329000,0.473492
0.330000,0.475181
0.331000,0.476871
0.332000,0.478562
0.333000,0.480255
0.334000,0.481948
0.335000,0.483643
0.336000,0.485339
0.337000,0.487036
0.338000,0.488735
0.339000,0.490435
0.340000,0.492135
0.341000,0.493838
0.342000,0.495541
0.343000,0.497245
0.344000,0.498951
0.345000,0.500658
0.346000,0.502366
0.347000,0.504076
0.348000,0.505786
0.349000,0.507498
0.350000,0.509211
0.351000,0.510925
0.352000,0.512641
0.353000,0.514357
0.354000,0.516075
0.355000,0.517794
0.356000,0.519514
0.357000,0.521236
0.358000,0.522958
0.359000,0.524682
0.360000,0.526407
0.361000,0.528133
0.362000,0.529860
0.363000,0.531589
0.364000,0.533319
0.365000,0.535049
0.366000,0.536781
0.367000,0.538515
0.368000,0.540249
0.369000,0.541985
0.370000,0.543722
0.371000,0.545460
0.372000,0.547199
0.373000,0.548939
0.374000,0.550680
0.375000,0.552423
0.376000,0.554167
0.377000,0.555912
0.378000,0.557658
0.379000,0.559406
0.380000,0.561154
0.381000,0.562904
0.382000,0.564655
0.383000,0.566407
0.384000,0.568160
0.385000,0.569914
0.386000,0.571670
0.387000,0.573426
0.388000,0.575184
0.389000,0.576943
0.390000,0.578703
0.391000,0.580465
0.392000,0.582227
0.393000,0.583991
0.394000,0.585755
0.395000,0.587521
0.396000,0.589288
0.397000,0.591057
0.398000,0.592826
0.399000,0.594597
0.400000,0.596368
0.401000,0.598141
0.402000,0.599915
0.403000,0.601690
0.404000,0.603466
0.405000,0.605244
0.406000,0.607022
0.407000,0.608802
0.408000,0.610583
0.409000,0.612365
0.410000,0.614148
0.411000,0.615932
0.412000,0.617718
0.413000,0.619504
0.414000,0.621292
0.415000,0.623080
0.416000,0.624870
0.417000,0.626661
0.418000,0.628454
0.419000,0.630247
0.420000,0.632041
0.421000,0.633837
0.422000,0.635634
0.423000,0.637432
0.424000,0.639230
0.425000,0.641031
0.426000,0.642832
0.427000,0.644634
0.428000,0.646438
0.429000,0.648242
0.430000,0.650048
0.431000,0.651855
0.432000,0.653663
0.433000,0.655472
0.434000,0.657282
0.435000,0.659093
0.436000,0.660905
0.437000,0.662719
0.438000,0.664534
0.439000,0.666349
0.440000,0.668166
0.441000,0.669984
0.442000,0.671803
0.443000,0.673623
0.444000,0.675445
0.445000,0.677267
0.446000,0.679091
0.447000,0.680915
0.448000,0.682741
0.449000,0.684568
0.450000,0.686396
0.451000,0.688225
0.452000,0.690055
0.453000,0.691886
0.454000,0.693719
0.455000,0.695552
0.456000,0.697387
0.457000,0.699222
0.458000,0.701059
0.459000,0.702897
0.460000,0.704736
0.461000,0.706576
0.462000,0.708417
0.463000,0.710259
0.464000,0.712102
0.465000,0.713947
0.466000,0.715792
0.467000,0.717639
0.468000,0.719487
0.469000,0.721335
0.470000,0.723185
0.471000,0.725036
0.472000,0.726888
0.473000,0.728741
0.474000,0.730596
0.475000,0.732451
0.476000,0.734307
0.477000,0.736165
0.478000,0.738023
0.479000,0.739883
0.480000,0.741744
0.481000,0.743605
0.482000,0.745468
0.483000,0.747332
0.484000,0.749197
0.485000,0.751063
0.486000,0.752930
0.487000,0.754799
0.488000,0.756668
0.489000,0.758538
0.490000,0.760410
0.491000,0.762282
0.492000,0.764156
0.493000,0.766031
0.494000,0.767907
0.495000,0.769783
0.496000,0.771661
0.497000,0.773540
0.498000,0.775420
0.499000,0.777301
0.500000,0.779184
0.501000,0.781067
0.502000,0.782951
0.503000,0.784837
0.504000,0.786723
0.505000,0.788611
0.506000,0.790499
0.507000,0.792389
0.508000,0.794279
0.509000,0.796171
0.510000,0.798064
0.511000,0.799958
0.512000,0.801853
0.513000,0.803749
0.514000,0.805646
0.515000,0.807544
0.516000,0.809443
0.517000,0.811343
0.518000,0.813245
0.519000,0.815147
0.520000,0.817050
0.521000,0.818955
0.522000,0.820860
0.523000,0.822767
0.524000,0.824674
0.525000,0.826583
0.526000,0.828493
0.527000,0.830403
0.528000,0.832315
0.529000,0.834228
0.530000,0.836142
0.531000,0.838057
0.532000,0.839973
0.533000,0.841890
0.534000,0.843808
0.535000,0.845727
0.536000,0.847647
0.537000,0.849568
0.538000,0.851491
0.539000,0.853414
0.540000,0.855338
0.541000,0.857264
0.542000,0.859190
0.543000,0.861117
0.544000,0.863046
0.545000,0.864975
0.546000,0.866906
0.547000,0.868838
0.548000,0.870770
0.549000,0.872704
0.550000,0.874639
0.551000,0.876574
0.552000,0.878511
0.553000,0.880449
0.554000,0.882388
0.555000,0.884328
0.556000,0.886269
0.557000,0.888210
0.558000,0.890153
0.559000,0.892097
0.560000,0.894042
0.561000,0.895989
0.562000,0.897936
0.563000,0.899884
0.564000,0.901833
0.565000,0.903783
0.566000,0.905734
0.567000,0.907686
0.568000,0.909640
0.569000,0.911594
0.570000,0.913549
0.571000,0.915506
0.572000,0.917463
0.573000,0.919421
0.574000,0.921381
0.575000,0.923341
0.576000,0.925302
0.577000,0.927265
0.578000,0.929228
0.579000,0.931193
0.580000,0.933158
0.581000,0.935125
0.582000,0.937092
0.583000,0.939061
0.584000,0.941030
0.585000,0.943001
0.586000,0.944973
0.587000,0.946945
0.588000,0.948919
0.589000,0.950893
0.590000,0.952869
0.591000,0.954846
0.592000,0.956823
0.593000,0.958802
0.594000,0.960782
0.595000,0.962762
0.596000,0.964744
0.597000,0.966727
0.598000,0.968711
0.599000,0.970695
0.600000,0.972681
0.601000,0.974668
0.602000,0.976656
0.603000,0.978644
0.604000,0.980634
0.605000,0.982625
0.606000,0.984617
0.607000,0.986609
0.608000,0.988603
0.609000,0.990598
0.610000,0.992594
0.611000,0.994591
0.612000,0.996588
0.613000,0.998587
0.614000,1.000587
0.615000,1.002588
0.616000,1.004590
0.617000,1.006592
0.618000,1.008596
0.619000,1.010601
0.620000,1.012607
0.621000,1.014613
0.622000,1.016621
0.623000,1.018630
0.624000,1.020640
0.625000,1.022651
0.626000,1.024662
0.627000,1.026675
0.628000,1.028689
0.629000,1.030704
0.630000,1.032719
0.631000,1.034736
0.632000,1.036754
0.633000,1.038772
0.634000,1.040792
0.635000,1.042813
0.636000,1.044835
0.637000,1.046857
0.638000,1.048881
0.639000,1.050905
0.640000,1.052931
0.641000,1.054958
0.642000,1.056985
0.643000,1.059014
0.644000,1.061043
0.645000,1.063074
0.646000,1.065106
0.647000,1.067138
0.648000,1.069172
0.649000,1.071206
0.650000,1.073242
0.651000,1.075278
0.652000,1.077316
0.653000,1.079354
0.654000,1.081393
0.655000,1.083434
0.656000,1.085475
0.657000,1.087517
0.658000,1.089561
0.659000,1.091605
0.660000,1.093650
0.661000,1.095697
0.662000,1.097744
0.663000,1.099792
0.664000,1.101841
0.665000,1.103892
0.666000,1.105943
0.667000,1.107995
0.668000,1.110048
0.669000,1.112102
0.670000,1.114157
0.671000,1.116213
0.672000,1.118270
0.673000,1.120328
0.674000,1.122387
0.675000,1.124447
0.676000,1.126508
0.677000,1.128570
0.678000,1.130632
0.679000,1.132696
0.680000,1.134761
0.681000,1.136827
0.682000,1.138893
0.683000,1.140961
0.684000,1.143030
0.685000,1.145099
0.686000,1.147170
0.687000,1.149241
0.688000,1.151314
0.689000,1.153387
0.690000,1.155462
0.691000,1.157537
0.692000,1.159614
0.693000,1.161691
0.694000,1.163769
0.695000,1.165849
0.696000,1.167929
0.697000,1.170010
0.698000,1.172092
0.699000,1.174175
0.700000,1.176259
0.701000,1.178344
0.702000,1.180430
0.703000,1.182517
0.704000,1.184605
0.705000,1.186694
0.706000,1.188784
0.707000,1.190875
0.708000,1.192967
0.709000,1.195059
0.710000,1.197153
0.711000,1.199248
0.712000,1.201343
0.713000,1.203440
0.714000,1.205537
0.715000,1.207636
0.716000,1.209735
0.717000,1.211835
0.718000,1.213937
0.719000,1.216039
0.720000,1.218142
0.721000,1.220246
0.722000,1.222351
0.723000,1.224457
0.724000,1.226565
0.725000,1.228672
0.726000,1.230781
0.727000,1.232891
0.728000,1.235002
0.729000,1.237114
0.730000,1.239227
0.731000,1.241340
0.732000,1.243455
0.733000,1.245571
0.734000,1.247687
0.735000,1.249805
0.736000,1.251923
0.737000,1.254042
0.738000,1.256163
0.739000,1.258284
0.740000,1.260406
0.741000,1.262529
0.742000,1.264653
0.743000,1.266778
0.744000,1.268904
0.745000,1.271031
0.746000,1.273159
0.747000,1.275288
0.748000,1.277418
0.749000,1.279548
0.750000,1.281680
0.751000,1.283813
0.752000,1.285946
0.753000,1.288081
0.754000,1.290216
0.755000,1.292352
0.756000,1.294490
0.757000,1.296628
0.758000,1.298767
0.759000,1.300907
0.760000,1.303048
0.761000,1.305190
0.762000,1.307333
0.763000,1.309477
0.764000,1.311622
0.765000,1.313768
0.766000,1.315914
0.767000,1.318062
0.768000,1.320210
0.769000,1.322360
0.770000,1.324510
0.771000,1.326662
0.772000,1.328814
0.773000,1.330967
0.774000,1.333121
0.775000,1.335276
0.776000,1.337432
0.777000,1.339589
0.778000,1.341747
0.779000,1.343906
0.780000,1.346066
0.781000,1.348226
0.782000,1.350388
0.783000,1.352550
0.784000,1.354714
0.785000,1.356878
0.786000,1.359044
0.787000,1.361210
0.788000,1.363377
0.789000,1.365545
0.790000,1.367714
0.791000,1.369884
0.792000,1.372055
0.793000,1.374227
0.794000,1.376399
0.795000,1.378573
0.796000,1.380748
0.797000,1.382923
0.798000,1.385100
0.799000,1.387277
0.800000,1.389455
0.801000,1.391635
0.802000,1.393815
0.803000,1.395996
0.804000,1.398178
0.805000,1.400361
0.806000,1.402544
0.807000,1.404729
0.808000,1.406915
0.809000,1.409101
0.810000,1.411289
0.811000,1.413477
0.812000,1.415667
0.813000,1.417857
0.814000,1.420048
0.815000,1.422240
0.816000,1.424433
0.817000,1.426627
0.818000,1.428822
0.819000,1.431018
0.820000,1.433215
0.821000,1.435412
0.822000,1.437611
0.823000,1.439810
0.824000,1.442011
0.825000,1.444212
0.826000,1.446414
0.827000,1.448617
0.828000,1.450821
0.829000,1.453026
0.830000,1.455232
0.831000,1.457439
0.832000,1.459647
0.833000,1.461855
0.834000,1.464065
0.835000,1.466275
0.836000,1.468487
0.837000,1.470699
0.838000,1.472912
0.839000,1.475126
0.840000,1.477341
0.841000,1.479557
0.842000,1.481774
0.843000,1.483992
0.844000,1.486210
0.845000,1.488430
0.846000,1.490650
0.847000,1.492872
0.848000,1.495094
0.849000,1.497317
0.850000,1.499541
0.851000,1.501766
0.852000,1.503992
0.853000,1.506219
0.854000,1.508447
0.855000,1.510676
0.856000,1.512905
0.857000,1.515136
0.858000,1.517367
0.859000,1.519599
0.860000,1.521832
0.861000,1.524066
0.862000,1.526301
0.863000,1.528537
0.864000,1.530774
0.865000,1.533012
0.866000,1.535250
0.867000,1.537490
0.868000,1.539730
0.869000,1.541972
0.870000,1.544214
0.871000,1.546457
0.872000,1.548701
0.873000,1.550946
0.874000,1.553192
0.875000,1.555438
0.876000,1.557686
0.877000,1.559935
0.878000,1.562184
0.879000,1.564434
0.880000,1.566685
0.881000,1.568938
0.882000,1.571191
0.883000,1.573445
0.884000,1.575699
0.885000,1.577955
0.886000,1.580212
0.887000,1.582469
0.888000,1.584728
0.889000,1.586987
0.890000,1.589247
0.891000,1.591508
0.892000,1.593770
0.893000,1.596033
0.894000,1.598297
0.895000,1.600562
0.896000,1.602827
0.897000,1.605094
0.898000,1.607361
0.899000,1.609629
0.900000,1.611898
0.901000,1.614169
0.902000,1.616439
0.903000,1.618711
0.904000,1.620984
0.905000,1.623258
0.906000,1.625532
0.907000,1.627808
0.908000,1.630084
0.909000,1.632361
0.910000,1.634639
0.911000,1.636918
0.912000,1.639198
0.913000,1.641479
0.914000,1.643760
0.915000,1.646043
0.916000,1.648326
0.917000,1.650611
0.918000,1.652896
0.919000,1.655182
0.920000,1.657469
0.921000,1.659757
0.922000,1.662046
0.923000,1.664335
0.924000,1.666626
0.925000,1.668917
0.926000,1.671210
0.927000,1.673503
0.928000,1.675797
0.929000,1.678092
0.930000,1.680388
0.931000,1.682684
0.932000,1.684982
0.933000,1.687281
0.934000,1.689580
0.935000,1.691880
0.936000,1.694181
0.937000,1.696483
0.938000,1.698786
0.939000,1.701090
0.940000,1.703395
0.941000,1.705700
0.942000,1.708007
0.943000,1.710314
0.944000,1.712622
0.945000,1.714932
0.946000,1.717242
0.947000,1.719552
0.948000,1.721864
0.949000,1.724177
0.950000,1.726490
0.951000,1.728805
0.952000,1.731120
0.953000,1.733436
0.954000,1.735753
0.955000,1.738071
0.956000,1.740390
0.957000,1.742710
0.958000,1.745030
0.959000,1.747352
0.960000,1.749674
0.961000,1.751997
0.962000,1.754321
0.963000,1.756646
0.964000,1.758972
0.965000,1.761299
0.966000,1.763626
0.967000,1.765955
0.968000,1.768284
0.969000,1.770614
0.970000,1.772945
0.971000,1.775277
0.972000,1.777610
0.973000,1.779944
0.974000,1.782278
0.975000,1.784614
0.976000,1.786950
0.977000,1.789287
0.978000,1.791625
0.979000,1.793964
0.980000,1.796304
0.981000,1.798645
0.982000,1.800987
0.983000,1.803329
0.984000,1.805672
0.985000,1.808016
0.986000,1.810362
0.987000,1.812707
0.988000,1.815054
0.989000,1.817402
0.990000,1.819751
0.991000,1.822100
0.992000,1.824450
0.993000,1.826801
0.994000,1.829153
0.995000,1.831506
0.996000,1.833860
0.997000,1.836215
0.998000,1.838570
0.999000,1.840927
1.000000,1.843284
1.001000,1.845642
1.002000,1.848001
1.003000,1.850361
1.004000,1.852721
1.005000,1.855083
1.006000,1.857445
1.007000,1.859809
1.008000,1.862173
1.009000,1.864538
1.010000,1.866904
1.011000,1.869271
1.012000,1.871638
1.013000,1.874007
1.014000,1.876376
1.015000,1.878747
1.016000,1.881118
1.017000,1.883490
1.018000,1.885862
1.019000,1.888236
1.020000,1.890611
1.021000,1.892986
1.022000,1.895362
1.023000,1.897740
1.024000,1.900118
1.025000,1.902496
1.026000,1.904876
1.027000,1.907257
1.028000,1.909638
1.029000,1.912021
1.030000,1.914404
1.031000,1.916788
1.032000,1.919173
1.033000,1.921559
1.034000,1.923945
1.035000,1.926333
1.036000,1.928721
1.037000,1.931110
1.038000,1.933500
1.039000,1.935891
1.040000,1.938283
1.041000,1.940676
1.042000,1.943069
1.043000,1.945464
1.044000,1.947859
1.045000,1.950255
1.046000,1.952652
1.047000,1.955050
1.048000,1.957448
1.049000,1.959848
1.050000,1.962248
1.051000,1.964649
1.052000,1.967051
1.053000,1.969454
1.054000,1.971858
1.055000,1.974263
1.056000,1.976668
1.057000,1.979075
1.058000,1.981482
1.059000,1.983890
1.060000,1.986299
1.061000,1.988709
1.062000,1.991119
1.063000,1.993531
1.064000,1.995943
1.065000,1.998356
1.066000,2.000771
1.067000,2.003185
1.068000,2.005601
1.069000,2.008018
1.070000,2.010435
1.071000,2.012854
1.072000,2.015273
1.073000,2.017693
1.074000,2.020114
1.075000,2.022535
1.076000,2.024958
1.077000,2.027381
1.078000,2.029806
1.079000,2.032231
1.080000,2.034657
1.081000,2.037084
1.082000,2.039511
1.083000,2.041940
1.084000,2.044369
1.085000,2.046800
1.086000,2.049231
1.087000,2.051663
1.088000,2.054095
1.089000,2.056529
1.090000,2.058964
1.091000,2.061399
1.092000,2.063835
1.093000,2.066272
1.094000,2.068710
1.095000,2.071149
1.096000,2.073588
1.097000,2.076029
1.098000,2.078470
1.099000,2.080912
1.100000,2.083355
1.101000,2.085799
1.102000,2.088243
1.103000,2.090689
1.104000,2.093135
1.105000,2.095582
1.106000,2.098031
1.107000,2.100479
1.108000,2.102929
1.109000,2.105380
1.110000,2.107831
1.111000,2.110283
1.112000,2.112736
1.113000,2.115190
1.114000,2.117645
1.115000,2.120101
1.116000,2.122557
1.117000,2.125015
1.118000,2.127473
1.119000,2.129932
1.120000,2.132392
1.121000,2.134852
1.122000,2.137314
1.123000,2.139776
1.124000,2.142239
1.125000,2.144704
1.126000,2.147168
1.127000,2.149634
1.128000,2.152101
1.129000,2.154568
1.130000,2.157036
1.131000,2.159506
1.132000,2.161976
1.133000,2.164446
1.134000,2.166918
1.135000,2.169390
1.136000,2.171864
1.137000,2.174338
1.138000,2.176813
1.139000,2.179289
1.140000,2.181765
1.141000,2.184243
1.142000,2.186721
1.143000,2.189200
1.144000,2.191680
1.145000,2.194161
1.146000,2.196643
1.147000,2.199125
1.148000,2.201609
1.149000,2.204093
1.150000,2.206578
1.151000,2.209064
1.152000,2.211551
1.153000,2.214038
1.154000,2.216527
1.155000,2.219016
1.156000,2.221506
1.157000,2.223997
1.158000,2.226488
1.159000,2.228981
1.160000,2.231474
1.161000,2.233969
1.162000,2.236464
1.163000,2.238960
1.164000,2.241456
1.165000,2.243954
1.166000,2.246452
1.167000,2.248951
1.168000,2.251452
1.169000,2.253952
1.170000,2.256454
1.171000,2.258957
1.172000,2.261460
1.173000,2.263964
1.174000,2.266469
1.175000,2.268975
1.176000,2.271482
1.177000,2.273990
1.178000,2.276498
1.179000,2.279007
1.180000,2.281517
1.181000,2.284028
1.182000,2.286540
1.183000,2.289052
1.184000,2.291566
1.185000,2.294080
1.186000,2.296595
1.187000,2.299111
1.188000,2.301628
1.189000,2.304145
1.190000,2.306663
1.191000,2.309183
1.192000,2.311703
1.193000,2.314224
1.194000,2.316745
1.195000,2.319268
1.196000,2.321791
1.197000,2.324315
1.198000,2.326840
1.199000,2.329366
1.200000,2.331893
1.201000,2.334420
1.202000,2.336948
1.203000,2.339478
1.204000,2.342007
1.205000,2.344538
1.206000,2.347070
1.207000,2.349602
1.208000,2.352136
1.209000,2.354670
1.210000,2.357205
1.211000,2.359740
1.212000,2.362277
1.213000,2.364814
1.214000,2.367352
1.215000,2.369891
1.216000,2.372431
1.217000,2.374972
1.218000,2.377513
1.219000,2.380056
1.220000,2.382599
1.221000,2.385143
1.222000,2.387688
1.223000,2.390233
1.224000,2.392780
1.225000,2.395327
1.226000,2.397875
1.227000,2.400424
1.228000,2.402974
1.229000,2.405524
1.230000,2.408076
1.231000,2.410628
1.232000,2.413181
1.233000,2.415735
1.234000,2.418290
1.235000,2.420845
1.236000,2.423401
1.237000,2.425959
1.238000,2.428516
1.239000,2.431075
1.240000,2.433635
1.241000,2.436195
1.242000,2.438757
1.243000,2.441319
1.244000,2.443881
1.245000,2.446445
1.246000,2.449010
1.247000,2.451575
1.248000,2.454141
1.249000,2.456708
1.250000,2.459276
1.251000,2.461845
1.252000,2.464414
1.253000,2.466984
1.254000,2.469555
1.255000,2.472127
1.256000,2.474700
1.257000,2.477273
1.258000,2.479848
1.259000,2.482423
1.260000,2.484999
1.261000,2.487576
1.262000,2.490153
1.263000,2.492732
1.264000,2.495311
1.265000,2.497891
1.266000,2.500472
1.267000,2.503054
1.268000,2.505636
1.269000,2.508220
1.270000,2.510804
1.271000,2.513389
1.272000,2.515974
1.273000,2.518561
1.274000,2.521148
1.275000,2.523737
1.276000,2.526326
1.277000,2.528915
1.278000,2.531506
1.279000,2.534098
1.280000,2.536690
1.281000,2.539283
1.282000,2.541877
1.283000,2.544472
1.284000,2.547067
1.285000,2.549664
1.286000,2.552261
1.287000,2.554859
1.288000,2.557458
1.289000,2.560057
1.290000,2.562658
1.291000,2.565259
1.292000,2.567861
1.293000,2.570464
1.294000,2.573067
1.295000,2.575672
1.296000,2.578277
1.297000,2.580883
1.298000,2.583490
1.299000,2.586098
1.300000,2.588706
1.301000,2.591316
1.302000,2.593926
1.303000,2.596537
1.304000,2.599149
1.305000,2.601761
1.306000,2.604375
1.307000,2.606989
1.308000,2.609604
1.309000,2.612220
1.310000,2.614836
1.311000,2.617454
1.312000,2.620072
1.313000,2.622691
1.314000,2.625311
1.315000,2.627932
1.316000,2.630553
1.317000,2.633176
1.318000,2.635799
1.319000,2.638423
1.320000,2.641047
1.321000,2.643673
1.322000,2.646299
1.323000,2.648926
1.324000,2.651554
1.325000,2.654183
1.326000,2.656813
1.327000,2.659443
1.328000,2.662074
1.329000,2.664706
1.330000,2.667339
1.331000,2.669973
1.332000,2.672607
1.333000,2.675242
1.334000,2.677878
1.335000,2.680515
1.336000,2.683153
1.337000,2.685791
1.338000,2.688430
1.339000,2.691070
1.340000,2.693711
1.341000,2.696353
1.342000,2.698995
1.343000,2.701639
1.344000,2.704283
1.345000,2.706928
1.346000,2.709573
1.347000,2.712220
1.348000,2.714867
1.349000,2.717515
1.350000,2.720164
1.351000,2.722814
1.352000,2.725464
1.353000,2.728115
1.354000,2.730768
1.355000,2.733421
1.356000,2.736074
1.357000,2.738729
1.358000,2.741384
1.359000,2.744040
1.360000,2.746697
1.361000,2.749355
1.362000,2.752013
1.363000,2.754673
1.364000,2.757333
1.365000,2.759994
1.366000,2.762655
1.367000,2.765318
1.368000,2.767981
1.369000,2.770645
1.370000,2.773310
1.371000,2.775976
1.372000,2.778643
1.373000,2.781310
1.374000,2.783978
1.375000,2.786647
1.376000,2.789317
1.377000,2.791987
1.378000,2.794658
1.379000,2.797331
1.380000,2.800004
1.381000,2.802677
1.382000,2.805352
1.383000,2.808027
1.384000,2.810703
1.385000,2.813380
1.386000,2.816058
1.387000,2.818736
1.388000,2.821416
1.389000,2.824096
1.390000,2.826777
1.391000,2.829458
1.392000,2.832141
1.393000,2.834824
1.394000,2.837508
1.395000,2.840193
1.396000,2.842879
1.397000,2.845565
1.398000,2.848253
1.399000,2.850941
1.400000,2.853630
